Temperatura,E_L20,M_L20,E_L40,M_L40,E_L60,M_L60,E_L80,M_L80,E_L100,M_L100,E_L120,M_L120,E_L140,M_L140,E_L160,M_L160,E_L180,M_L180,E_L200,M_L200
7.4,-1.4188944076613301,0.02447927603619819,-1.3525194332761452,0.04750131246718832,-1.308210481459154,0.07999601858487544,-1.3328638428419572,0.10841340655116811,-1.361620529240376,0.12257933820661794,-1.3448872799405849,0.16132691718309755,-1.3278120134800995,0.1799160414160307,-1.3476661616198897,0.20519182692608173,-1.293946060401618,0.22438973898704678,-1.2777426291796687,0.2502525567372163
7.5,-1.436706154344976,0.018747312634368282,-1.3140339025572612,0.06381762330941726,-1.3392669737972667,0.07841819303011617,-1.2801584584376577,0.10349827267784154,-1.306128297695697,0.12715917840821592,-1.306308681914174,0.15401440057443966,-1.2997891479505612,0.17358905308110775,-1.3241299247006935,0.20024803995365656,-1.287661517829128,0.2302260927082641,-1.2982185151741528,0.25079917600412
7.6,-1.3506971039758655,0.04373006349682516,-1.3342055713298255,0.03849641258968526,-1.3621305526265475,0.0656593223446276,-1.2628822475345933,0.09877882385845177,-1.3173073845942116,0.11370065099349005,-1.281560743830443,0.14964135715535704,-1.2932188032559226,0.17199050254597306,-1.2998911243812035,0.19857499914063037,-1.2779715742693116,0.21446449611631102,-1.2662684073692705,0.2458192799036005
7.7,-1.2815787866114683,0.034051547422628864,-1.3440368686716906,0.04611290967725806,-1.3212586905928345,0.07997589854983898,-1.2510714576882151,0.10716885960800489,-1.2915657252972585,0.12030263497365026,-1.2989119644745775,0.1544965342881402,-1.264122625797217,0.16876464876562836,-1.2746466145810613,0.1995361308288698,-1.258388165469725,0.21963643343270864,-1.2484384478177504,0.24637065064674676
7.8,-1.3054405593748384,0.021901654917254137,-1.2612339297357544,0.05374868753281168,-1.2455283127531245,0.07762943765752052,-1.2106598293136335,0.08662616326670916,-1.2862223770059151,0.13190043299567006,-1.2785240724884006,0.14836821730189287,-1.2442290377263252,0.16412439400943055,-1.2941918658412737,0.20029822421031743,-1.2414146783421978,0.21366868160746158,-1.235048154695365,0.23833150559247207
7.9,-1.3243965245830767,0.027790110494475277,-1.2146118375405555,0.04136721581960451,-1.284821327506325,0.06349977500374994,-1.240950614934513,0.09831825149060636,-1.2507573934833296,0.10957270427295727,-1.2765162458112553,0.1434798899823983,-1.2181375219015969,0.16761359066094134,-1.2560173820105034,0.19677919981750114,-1.2347367750483056,0.2173438429457285,-1.2139420012524056,0.23835497922510385
8.0,-1.313320865188972,0.021268686565671716,-1.2458488117902395,0.04605106747331317,-1.2330048007113226,0.07752332831489846,-1.1909187723042796,0.08759231915851051,-1.2104445791913636,0.11365082349176507,-1.2435771389326284,0.13650668536095534,-1.234353436700397,0.1593032382130215,-1.2422377867395036,0.19012716863878976,-1.2095021678874993,0.21254851053296617,-1.207292115800137,0.23369555277223614
8.1,-1.2941910351535884,0.045111994400279985,-1.2877562193670287,0.05103784905377365,-1.1986748599704118,0.07625412724602738,-1.1890910871922875,0.09937172660341746,-1.2087498401095322,0.11269667503324968,-1.2276471371708706,0.13957084501147676,-1.2266264524802595,0.16016995140996806,-1.2332195929070133,0.18691332593233792,-1.2001948368370614,0.21607753139368704,-1.2141829585232007,0.24311350768246157
8.2,-1.2481121569106568,0.01892980350982451,-1.2525182572836402,0.045094028899277515,-1.2713599313028021,0.0851226646222563,-1.1856331143617496,0.09261310405494932,-1.2159915402874728,0.11654066459335406,-1.2075792359210704,0.1384509990194526,-1.1833488012927125,0.1612152493371403,-1.1836973091767677,0.17853638756554646,-1.1885885879147562,0.20436217741177157,-1.1770238601652945,0.22797101889490554
8.3,-1.153527341418831,0.013146592670366481,-1.2105562313882854,0.05518780780480488,-1.1970469892550142,0.07533420739283975,-1.1594806090773533,0.0935522798152523,-1.1757223415665414,0.11571160688393116,-1.2065748998885581,0.13792516196624288,-1.1904983502604884,0.16085216373818903,-1.1986910391518122,0.18356857339954125,-1.1513091779152747,0.20097497332147882,-1.1726906834443969,0.23040543347283265
8.4,-1.294428337147395,0.04069271536423178,-1.1639743842699244,0.03301186220344492,-1.2004975805471498,0.06275229672098058,-1.1849207062997047,0.09499450397495032,-1.1706816985633657,0.1177629643703563,-1.1802654161506374,0.13298656770452838,-1.1532444297835167,0.1550768223375664,-1.1880524438438114,0.17915483243073482,-1.1558290309441364,0.2012986862007145,-1.1393929446252562,0.21812412062939684
8.5,-1.1868529996381731,0.02600969951502425,-1.149162105340182,0.049284611634709125,-1.1439578287242644,0.06228847111807396,-1.128098937222078,0.08651469200384994,-1.1502154018208468,0.11675644843551565,-1.1867087721619958,0.1340485137160894,-1.1453307534113484,0.15506189970363185,-1.16360963804837,0.17775955990118814,-1.1515786059437325,0.20256289694138188,-1.128733168407523,0.2158082404587977
8.6,-1.16276097345507,-0.0021571421428928554,-1.0692170895230828,0.04332485437864054,-1.1717394092734632,0.07161980633656106,-1.135321029671455,0.082648244240697,-1.1353868378097958,0.11486283937160628,-1.182257210922509,0.1410609946306003,-1.1446639311066817,0.154953768551799,-1.1523147912355436,0.17888057389094442,-1.1314063612391345,0.19509520729000066,-1.1313629660855604,0.21563393833030836
8.7,-1.2663938085325337,0.03365181740912954,-1.1309747279210676,0.05330832354191145,-1.155794573661845,0.07713469590321644,-1.1159331628854547,0.07107196316296047,-1.1360405478782492,0.11089132908670912,-1.1462020195539588,0.12944047109792603,-1.1074048737516602,0.14724517273856208,-1.141442843097184,0.17714194950344062,-1.1253866359940456,0.20001384731676045,-1.1074371659880586,0.2233534749826251
8.8,-1.1494932075241178,0.020193490325483725,-1.1560897465213489,0.04154827379315517,-1.1368754057695314,0.07719487082622696,-1.0973770789806008,0.0807255417119786,-1.1547576067395011,0.11556738832611675,-1.1423861747672954,0.12449632479914519,-1.1115643969332938,0.14860490500869603,-1.1437857922891328,0.18392532361125866,-1.111746059492343,0.19616323942233244,-1.106651791769749,0.22011579442102788
8.9,-1.1555808259989002,-0.004918754062296885,-1.1163898075422933,0.03866765830854228,-1.1233044751152288,0.05604814919751337,-1.0976120718725004,0.08447614717316033,-1.1275491775551187,0.09686478935210648,-1.1425283827175423,0.1381137877091765,-1.1144522404966097,0.1581647324968087,-1.1183285387558282,0.16967035411106807,-1.1027960398001844,0.19518660801678675,-1.0900207313959978,0.212259470202649
9.0,-1.0985108712507459,0.014043297835108244,-1.0560971944738806,0.04670330116747081,-1.121783212078379,0.07033303148651227,-1.0654907975976111,0.08315844489443881,-1.1186380452454379,0.11103748562514375,-1.098420666166258,0.12241930507060589,-1.1095805229863156,0.15919961358876591,-1.1231401830039238,0.17528035518137386,-1.084592712019413,0.19330052967469796,-1.0932360946297677,0.20992215538922304
9.1,-1.115568420508531,0.029961501924903752,-1.110441637451964,0.0546036036599085,-1.1159818373295602,0.07886569483101208,-1.0575109918471877,0.08947391673229084,-1.1137805986615972,0.11180058999410004,-1.1144407436257222,0.13518916161809763,-1.087057861024044,0.1529709248432482,-1.103271081113496,0.1678849746446897,-1.0758599912436033,0.1903746145168878,-1.0778469609559236,0.20909561227193862
9.2,-1.0743084174071584,0.023183590820458976,-1.0584402942071918,0.04047426939326517,-1.0744757437531889,0.06458738650652118,-1.0656682618073134,0.08550301324358445,-1.0829600810759188,0.10700262597374026,-1.0796867412929392,0.13043929842251314,-1.0749632048157205,0.14968396654309613,-1.0822141489583084,0.16660988446947209,-1.0668614522947384,0.18554453366891446,-1.0462360174369558,0.20611433392833037
9.3,-1.1072417050030778,0.018343082845857707,-1.047788415428499,0.049833379165520865,-1.0700849268815469,0.06188810742043188,-1.0504012933972884,0.07583690360120499,-1.056030593168322,0.10231216687833122,-1.0798908986576734,0.1189335007856416,-1.0739350947262705,0.1442316228353471,-1.0803211549313771,0.168790668202855,-1.0605502350098166,0.18675821245437527,-1.0681933097078025,0.20340488722556388
9.4,-1.0974770803866376,0.03255562221888906,-1.0460644104161576,0.031211188470288243,-1.0838866335263369,0.07182909914464389,-1.0599953786413385,0.09388132257721779,-1.0432760280845153,0.09952461875381247,-1.0740642569121275,0.12980341830484746,-1.065775887227514,0.1386522363032684,-1.0779316306260174,0.16458914612252426,-1.055357777754246,0.18609052514866,-1.0382328930745188,0.19968766256168718
9.5,-1.107516599391943,-0.0043365331733413335,-1.0709528544604743,0.034005493612659685,-1.0823195665040575,0.06357330155608518,-1.0146396198127885,0.08692456188047648,-1.063508955347147,0.10651576884231158,-1.0733076423764947,0.12536019375764462,-1.0505840742305839,0.14399990947586525,-1.064279241934175,0.16075054071927675,-1.0530942716557368,0.18351800720448674,-1.026034329624446,0.20459711201443992
9.6,-1.1377079916732844,0.018991550422478874,-1.099760750858148,0.057108009799755007,-1.0785551520593537,0.05650467862572661,-1.0024714624654505,0.08405330870864114,-1.0559639575027842,0.10045246947530524,-1.0578003802508984,0.12193509151312629,-1.0188091693783738,0.1380066315852846,-1.0611667360366468,0.16186624712501796,-1.0242343517975918,0.1856059465650431,-1.0246152369447932,0.20284080379598102
9.700000000000001,-1.0,0.003912054397280136,-1.008686141973655,0.04237687807804805,-1.0364944351450323,0.04207652094687311,-1.0039947950560322,0.0808367746965663,-1.0239877650470794,0.10395429045709544,-1.053317851920275,0.12148527350235044,-1.0517863544920936,0.1425696740650103,-1.0518690973087002,0.15449585764307724,-1.026295804375367,0.17758239683304913,-1.0191268769351938,0.19955122124389377
9.8,-1.107624677527736,0.03610719464026799,-1.0170364727542136,0.03359350391240219,-1.0160794671342868,0.06347402543290946,-1.0053861088530138,0.07168146726290922,-1.0248629832540868,0.10250126298737014,-1.003566752390521,0.11110084846515167,-1.0126161948827093,0.138824616996176,-1.0196625596877058,0.1573418701289367,-1.014134258283228,0.17460895141803395,-1.0211927014890745,0.20046845715771422
9.9,-1.0974629832384908,0.03287085645717714,-1.0,0.04600997475063123,-1.0,0.07443065763718752,-1.0021505690461374,0.08563713656704292,-1.0175343550113236,0.10002365976340236,-1.0012201460409849,0.11430915274780118,-1.006163487830382,0.13671669619269483,-1.0152176879495864,0.16232042788013826,-1.0286043296087302,0.17896206029308068,-1.0013657684994406,0.19789229978850106
10.0,-1.0083478612276735,0.018212089395530224,-1.0083819519123598,0.04584885377865553,-1.0022678094639081,0.06650066017418228,-1.0,0.0868071805352433,-1.0,0.09555834841651584,-1.0,0.11490115360149777,-1.0,0.13275570261961683,-1.0,0.15639710699073756,-1.0,0.1787650925944787,-1.0,0.19736290868545656
